País,Liga,Temporada,Fecha,Equipo Local,Equipo Visitante,Goles Local,Goles Visitante,Resultado,Goles Medio Tiempo Local,Goles Medio Tiempo Visitante,Resultado Medio Tiempo,Puntos Local,Puntos Visitante
Mexico,Liga MX,2013/2014,2013-08-01,Guadalajara Chivas,Veracruz,0,2,A,0,2,A,0,3
Mexico,Liga MX,2013/2014,2013-08-01,Puebla,Santos Laguna,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-08-01,Queretaro,Monterrey,3,3,D,3,3,D,1,1
Mexico,Liga MX,2013/2014,2013-08-01,Toluca,UNAM Pumas,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2013-08-01,Tigres UANL,Monarcas,1,2,A,1,2,A,0,3
Mexico,Liga MX,2013/2014,2013-08-01,Club Leon,Club America,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-08-03,Club America,Atlas,3,0,H,3,0,H,3,0
Mexico,Liga MX,2013/2014,2013-08-03,Veracruz,Cruz Azul,3,2,H,3,2,H,3,0
Mexico,Liga MX,2013/2014,2013-08-04,Monarcas,Club Tijuana,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2013-08-04,Monterrey,Toluca,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-08-04,Pachuca,Club Leon,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-08-04,Santos Laguna,Queretaro,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2013-08-04,Chiapas,Puebla,4,2,H,4,2,H,3,0
Mexico,Liga MX,2013/2014,2013-08-04,UNAM Pumas,Tigres UANL,0,2,A,0,2,A,0,3
Mexico,Liga MX,2013/2014,2013-08-04,Guadalajara Chivas,Atlante,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2013-08-10,Queretaro,Chiapas,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-08-10,Club Tijuana,UNAM Pumas,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2013-08-10,Cruz Azul,Guadalajara Chivas,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2013-08-11,Atlante,Club America,2,4,A,2,4,A,0,3
Mexico,Liga MX,2013/2014,2013-08-11,Tigres UANL,Monterrey,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2013-08-11,Club Leon,Monarcas,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2013-08-11,Atlas,Pachuca,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-08-11,Puebla,Veracruz,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2013-08-11,Toluca,Santos Laguna,2,2,D,2,2,D,1,1
Mexico,Liga MX,2013/2014,2013-08-17,Monarcas,Atlas,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2013-08-17,Santos Laguna,Tigres UANL,3,0,H,3,0,H,3,0
Mexico,Liga MX,2013/2014,2013-08-17,Cruz Azul,Atlante,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2013-08-17,Veracruz,Queretaro,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2013-08-18,Monterrey,Club Tijuana,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2013-08-18,Pachuca,Club America,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2013-08-18,Chiapas,Toluca,0,4,A,0,4,A,0,3
Mexico,Liga MX,2013/2014,2013-08-18,UNAM Pumas,Club Leon,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-08-18,Guadalajara Chivas,Puebla,2,4,A,2,4,A,0,3
Mexico,Liga MX,2013/2014,2013-08-24,Queretaro,Guadalajara Chivas,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2013-08-24,Club Tijuana,Santos Laguna,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-08-24,Club America,Monarcas,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2013-08-25,Atlante,Pachuca,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-08-25,Tigres UANL,Chiapas,2,2,D,2,2,D,1,1
Mexico,Liga MX,2013/2014,2013-08-25,Club Leon,Monterrey,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2013-08-25,Atlas,UNAM Pumas,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-08-25,Puebla,Cruz Azul,1,2,A,1,2,A,0,3
Mexico,Liga MX,2013/2014,2013-08-25,Toluca,Veracruz,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2013-08-31,Monarcas,Pachuca,4,1,H,4,1,H,3,0
Mexico,Liga MX,2013/2014,2013-08-31,Santos Laguna,Club Leon,0,2,A,0,2,A,0,3
Mexico,Liga MX,2013/2014,2013-08-31,Cruz Azul,Queretaro,0,2,A,0,2,A,0,3
Mexico,Liga MX,2013/2014,2013-08-31,Veracruz,Tigres UANL,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-09-01,Monterrey,Atlas,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2013-09-01,Chiapas,Club Tijuana,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2013-09-01,Puebla,Atlante,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2013-09-01,Guadalajara Chivas,Toluca,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2013-09-03,UNAM Pumas,Club America,1,4,A,1,4,A,0,3
Mexico,Liga MX,2013/2014,2013-09-07,Queretaro,Puebla,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2013-09-07,Club America,Monterrey,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2013-09-08,Atlante,Monarcas,2,2,D,2,2,D,1,1
Mexico,Liga MX,2013/2014,2013-09-08,Pachuca,UNAM Pumas,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2013-09-08,Tigres UANL,Guadalajara Chivas,3,3,D,3,3,D,1,1
Mexico,Liga MX,2013/2014,2013-09-08,Club Leon,Chiapas,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2013-09-08,Atlas,Santos Laguna,2,2,D,2,2,D,1,1
Mexico,Liga MX,2013/2014,2013-09-08,Club Tijuana,Veracruz,3,0,H,3,0,H,3,0
Mexico,Liga MX,2013/2014,2013-09-08,Toluca,Cruz Azul,1,2,A,1,2,A,0,3
Mexico,Liga MX,2013/2014,2013-09-14,Queretaro,Atlante,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2013-09-14,Santos Laguna,Club America,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2013-09-14,Cruz Azul,Tigres UANL,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2013-09-14,Veracruz,Club Leon,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2013-09-15,Monterrey,Pachuca,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2013-09-15,Chiapas,Atlas,3,0,H,3,0,H,3,0
Mexico,Liga MX,2013/2014,2013-09-15,Puebla,Toluca,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-09-15,UNAM Pumas,Monarcas,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2013-09-15,Guadalajara Chivas,Club Tijuana,2,2,D,2,2,D,1,1
Mexico,Liga MX,2013/2014,2013-09-21,Monarcas,Monterrey,1,3,A,1,3,A,0,3
Mexico,Liga MX,2013/2014,2013-09-21,Club Tijuana,Cruz Azul,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2013-09-21,Club America,Chiapas,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2013-09-22,Atlante,UNAM Pumas,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2013-09-22,Pachuca,Santos Laguna,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-09-22,Tigres UANL,Puebla,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2013-09-22,Club Leon,Guadalajara Chivas,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2013-09-22,Atlas,Veracruz,3,3,D,3,3,D,1,1
Mexico,Liga MX,2013/2014,2013-09-22,Toluca,Queretaro,4,0,H,4,0,H,3,0
Mexico,Liga MX,2013/2014,2013-09-28,Queretaro,Tigres UANL,2,2,D,2,2,D,1,1
Mexico,Liga MX,2013/2014,2013-09-28,Santos Laguna,Monarcas,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2013-09-28,Cruz Azul,Club Leon,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2013-09-28,Veracruz,Club America,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2013-09-29,Monterrey,UNAM Pumas,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2013-09-29,Chiapas,Pachuca,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2013-09-29,Puebla,Club Tijuana,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2013-09-29,Toluca,Atlante,7,1,H,7,1,H,3,0
Mexico,Liga MX,2013/2014,2013-09-29,Guadalajara Chivas,Atlas,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-10-02,Club America,Club Tijuana,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2013-10-05,Monarcas,Chiapas,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2013-10-05,Club Tijuana,Queretaro,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2013-10-05,Club America,Guadalajara Chivas,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2013-10-06,Atlante,Monterrey,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2013-10-06,Pachuca,Veracruz,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-10-06,Tigres UANL,Toluca,1,2,A,1,2,A,0,3
Mexico,Liga MX,2013/2014,2013-10-06,Club Leon,Puebla,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2013-10-06,Atlas,Cruz Azul,1,2,A,1,2,A,0,3
Mexico,Liga MX,2013/2014,2013-10-06,UNAM Pumas,Santos Laguna,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2013-10-19,Queretaro,Club Leon,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2013-10-19,Santos Laguna,Monterrey,3,2,H,3,2,H,3,0
Mexico,Liga MX,2013/2014,2013-10-19,Cruz Azul,Club America,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-10-19,Veracruz,Monarcas,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2013-10-20,Tigres UANL,Atlante,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2013-10-20,Chiapas,UNAM Pumas,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-10-20,Puebla,Atlas,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2013-10-20,Toluca,Club Tijuana,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2013-10-20,Guadalajara Chivas,Pachuca,1,3,A,1,3,A,0,3
Mexico,Liga MX,2013/2014,2013-10-26,Monarcas,Guadalajara Chivas,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-10-26,Club Tijuana,Tigres UANL,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2013-10-26,Club America,Puebla,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2013-10-27,Atlante,Santos Laguna,1,3,A,1,3,A,0,3
Mexico,Liga MX,2013/2014,2013-10-27,Monterrey,Chiapas,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-10-27,Pachuca,Cruz Azul,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2013-10-27,Club Leon,Toluca,2,2,D,2,2,D,1,1
Mexico,Liga MX,2013/2014,2013-10-27,Atlas,Queretaro,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2013-10-27,UNAM Pumas,Veracruz,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2013-10-30,Tigres UANL,Club America,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2013-10-31,Guadalajara Chivas,Santos Laguna,0,2,A,0,2,A,0,3
Mexico,Liga MX,2013/2014,2013-11-02,Queretaro,Club America,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2013-11-02,Club Tijuana,Atlante,4,1,H,4,1,H,3,0
Mexico,Liga MX,2013/2014,2013-11-02,Cruz Azul,Monarcas,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2013-11-02,Veracruz,Monterrey,0,3,A,0,3,A,0,3
Mexico,Liga MX,2013/2014,2013-11-03,Tigres UANL,Club Leon,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-11-03,Chiapas,Santos Laguna,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2013-11-03,Puebla,Pachuca,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-11-03,Toluca,Atlas,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-11-03,Guadalajara Chivas,UNAM Pumas,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2013-11-09,Monarcas,Puebla,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2013-11-09,Santos Laguna,Veracruz,2,2,D,2,2,D,1,1
Mexico,Liga MX,2013/2014,2013-11-09,Club America,Toluca,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-11-10,Atlante,Chiapas,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2013-11-10,Monterrey,Guadalajara Chivas,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2013-11-10,Pachuca,Queretaro,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2013-11-10,Club Leon,Club Tijuana,5,0,H,5,0,H,3,0
Mexico,Liga MX,2013/2014,2013-11-10,Atlas,Tigres UANL,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2013-11-10,UNAM Pumas,Cruz Azul,2,2,D,2,2,D,1,1
Mexico,Liga MX,2013/2014,2013-11-23,Toluca,Cruz Azul,3,0,H,3,0,H,3,0
Mexico,Liga MX,2013/2014,2013-11-24,Monarcas,Club Leon,3,3,D,3,3,D,1,1
Mexico,Liga MX,2013/2014,2013-11-24,Tigres UANL,Club America,2,2,D,2,2,D,1,1
Mexico,Liga MX,2013/2014,2013-11-25,Queretaro,Santos Laguna,2,3,A,2,3,A,0,3
Mexico,Liga MX,2013/2014,2013-11-30,Cruz Azul,Toluca,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-12-01,Club Leon,Monarcas,4,0,H,4,0,H,3,0
Mexico,Liga MX,2013/2014,2013-12-01,Club America,Tigres UANL,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2013-12-02,Santos Laguna,Queretaro,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2013-12-06,Toluca,Club America,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2013-12-06,Club Leon,Santos Laguna,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2013-12-08,Club America,Toluca,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2013-12-09,Santos Laguna,Club Leon,2,2,D,2,2,D,1,1
Mexico,Liga MX,2013/2014,2013-12-13,Club Leon,Club America,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2013-12-16,Club America,Club Leon,1,3,A,1,3,A,0,3
Mexico,Liga MX,2013/2014,2014-01-04,Monarcas,Queretaro,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2014-01-04,Santos Laguna,Guadalajara Chivas,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2014-01-04,Club America,Tigres UANL,3,0,H,3,0,H,3,0
Mexico,Liga MX,2013/2014,2014-01-05,Monterrey,Cruz Azul,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2014-01-05,Pachuca,Toluca,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2014-01-05,Atlas,Club Tijuana,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2014-01-05,Chiapas,Veracruz,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2014-01-05,UNAM Pumas,Puebla,2,2,D,2,2,D,1,1
Mexico,Liga MX,2013/2014,2014-01-05,Atlante,Club Leon,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2014-01-11,Queretaro,UNAM Pumas,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2014-01-11,Club Tijuana,Club America,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2014-01-11,Cruz Azul,Santos Laguna,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2014-01-11,Veracruz,Atlante,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2014-01-12,Tigres UANL,Pachuca,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2014-01-12,Club Leon,Atlas,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2014-01-12,Puebla,Monterrey,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2014-01-12,Toluca,Monarcas,2,2,D,2,2,D,1,1
Mexico,Liga MX,2013/2014,2014-01-12,Guadalajara Chivas,Chiapas,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2014-01-18,Monarcas,Tigres UANL,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2014-01-18,Santos Laguna,Puebla,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2014-01-18,Club America,Club Leon,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2014-01-18,Veracruz,Guadalajara Chivas,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2014-01-19,Monterrey,Queretaro,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2014-01-19,Pachuca,Club Tijuana,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2014-01-19,Atlas,Atlante,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2014-01-19,Chiapas,Cruz Azul,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2014-01-19,UNAM Pumas,Toluca,0,2,A,0,2,A,0,3
Mexico,Liga MX,2013/2014,2014-01-25,Queretaro,Santos Laguna,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2014-01-25,Club Tijuana,Monarcas,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2014-01-25,Cruz Azul,Veracruz,4,0,H,4,0,H,3,0
Mexico,Liga MX,2013/2014,2014-01-26,Tigres UANL,UNAM Pumas,1,2,A,1,2,A,0,3
Mexico,Liga MX,2013/2014,2014-01-26,Club Leon,Pachuca,1,3,A,1,3,A,0,3
Mexico,Liga MX,2013/2014,2014-01-26,Atlas,Club America,1,2,A,1,2,A,0,3
Mexico,Liga MX,2013/2014,2014-01-26,Puebla,Chiapas,2,3,A,2,3,A,0,3
Mexico,Liga MX,2013/2014,2014-01-26,Toluca,Monterrey,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2014-01-26,Atlante,Guadalajara Chivas,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2014-02-01,Monarcas,Club Leon,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2014-02-01,Club America,Atlante,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2014-02-01,Santos Laguna,Toluca,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2014-02-01,Veracruz,Puebla,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2014-02-02,Guadalajara Chivas,Cruz Azul,0,2,A,0,2,A,0,3
Mexico,Liga MX,2013/2014,2014-02-02,Monterrey,Tigres UANL,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2014-02-02,Pachuca,Atlas,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2014-02-02,Chiapas,Queretaro,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2014-02-02,UNAM Pumas,Club Tijuana,3,0,H,3,0,H,3,0
Mexico,Liga MX,2013/2014,2014-02-08,Club Tijuana,Monterrey,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2014-02-08,Club America,Pachuca,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2014-02-09,Tigres UANL,Santos Laguna,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2014-02-09,Club Leon,UNAM Pumas,1,2,A,1,2,A,0,3
Mexico,Liga MX,2013/2014,2014-02-09,Atlas,Monarcas,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2014-02-09,Puebla,Guadalajara Chivas,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2014-02-09,Toluca,Chiapas,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2014-02-09,Atlante,Cruz Azul,1,4,A,1,4,A,0,3
Mexico,Liga MX,2013/2014,2014-02-09,Queretaro,Veracruz,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2014-02-15,Monarcas,Club America,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2014-02-15,Santos Laguna,Club Tijuana,3,2,H,3,2,H,3,0
Mexico,Liga MX,2013/2014,2014-02-15,Cruz Azul,Puebla,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2014-02-15,Veracruz,Toluca,0,3,A,0,3,A,0,3
Mexico,Liga MX,2013/2014,2014-02-16,Monterrey,Club Leon,0,2,A,0,2,A,0,3
Mexico,Liga MX,2013/2014,2014-02-16,Pachuca,Atlante,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2014-02-16,Chiapas,Tigres UANL,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2014-02-16,UNAM Pumas,Atlas,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2014-02-16,Guadalajara Chivas,Queretaro,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2014-02-22,Queretaro,Cruz Azul,1,3,A,1,3,A,0,3
Mexico,Liga MX,2013/2014,2014-02-22,Club Tijuana,Chiapas,0,3,A,0,3,A,0,3
Mexico,Liga MX,2013/2014,2014-02-22,Club America,UNAM Pumas,1,3,A,1,3,A,0,3
Mexico,Liga MX,2013/2014,2014-02-23,Pachuca,Monarcas,3,0,H,3,0,H,3,0
Mexico,Liga MX,2013/2014,2014-02-23,Tigres UANL,Veracruz,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2014-02-23,Club Leon,Santos Laguna,4,2,H,4,2,H,3,0
Mexico,Liga MX,2013/2014,2014-02-23,Atlas,Monterrey,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2014-02-23,Toluca,Guadalajara Chivas,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2014-02-23,Atlante,Puebla,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2014-03-01,Monarcas,Atlante,1,2,A,1,2,A,0,3
Mexico,Liga MX,2013/2014,2014-03-01,Santos Laguna,Atlas,2,3,A,2,3,A,0,3
Mexico,Liga MX,2013/2014,2014-03-01,Cruz Azul,Toluca,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2014-03-01,Veracruz,Club Tijuana,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2014-03-02,Monterrey,Club America,1,2,A,1,2,A,0,3
Mexico,Liga MX,2013/2014,2014-03-02,Chiapas,Club Leon,0,3,A,0,3,A,0,3
Mexico,Liga MX,2013/2014,2014-03-02,Puebla,Queretaro,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2014-03-02,UNAM Pumas,Pachuca,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2014-03-02,Guadalajara Chivas,Tigres UANL,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2014-03-08,Monarcas,UNAM Pumas,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2014-03-08,Club Leon,Veracruz,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2014-03-08,Toluca,Puebla,3,0,H,3,0,H,3,0
Mexico,Liga MX,2013/2014,2014-03-08,Club Tijuana,Guadalajara Chivas,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2014-03-08,Club America,Santos Laguna,2,4,A,2,4,A,0,3
Mexico,Liga MX,2013/2014,2014-03-09,Pachuca,Monterrey,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2014-03-09,Tigres UANL,Cruz Azul,3,0,H,3,0,H,3,0
Mexico,Liga MX,2013/2014,2014-03-09,Atlas,Chiapas,2,2,D,2,2,D,1,1
Mexico,Liga MX,2013/2014,2014-03-09,Atlante,Queretaro,4,2,H,4,2,H,3,0
Mexico,Liga MX,2013/2014,2014-03-15,Queretaro,Toluca,0,2,A,0,2,A,0,3
Mexico,Liga MX,2013/2014,2014-03-15,Cruz Azul,Club Tijuana,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2014-03-15,Veracruz,Atlas,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2014-03-16,Monterrey,Monarcas,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2014-03-16,Santos Laguna,Pachuca,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2014-03-16,Chiapas,Club America,2,2,D,2,2,D,1,1
Mexico,Liga MX,2013/2014,2014-03-16,Puebla,Tigres UANL,0,1,A,0,1,A,0,3
Mexico,Liga MX,2013/2014,2014-03-16,UNAM Pumas,Atlante,5,0,H,5,0,H,3,0
Mexico,Liga MX,2013/2014,2014-03-16,Guadalajara Chivas,Club Leon,1,0,H,1,0,H,3,0
Mexico,Liga MX,2013/2014,2014-03-22,Monarcas,Santos Laguna,2,2,D,2,2,D,1,1
Mexico,Liga MX,2013/2014,2014-03-22,Club Tijuana,Puebla,3,1,H,3,1,H,3,0
Mexico,Liga MX,2013/2014,2014-03-22,Club America,Veracruz,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2014-03-23,Pachuca,Chiapas,2,0,H,2,0,H,3,0
Mexico,Liga MX,2013/2014,2014-03-23,Tigres UANL,Queretaro,0,2,A,0,2,A,0,3
Mexico,Liga MX,2013/2014,2014-03-23,Club Leon,Cruz Azul,0,0,D,0,0,D,1,1
Mexico,Liga MX,2013/2014,2014-03-23,Atlas,Guadalajara Chivas,1,1,D,1,1,D,1,1
Mexico,Liga MX,2013/2014,2014-03-23,UNAM Pumas,Monterrey,1,2,A,1,2,A,0,3
Mexico,Liga MX,2013/2014,2014-03-23,Atlante,Toluca,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2014-03-29,Queretaro,Club Tijuana,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2014-03-29,Santos Laguna,UNAM Pumas,2,1,H,2,1,H,3,0
Mexico,Liga MX,2013/2014,2014-03-29,Cruz Azul,Atlas,1,3,A,1,3,A,0,3
Mexico,Liga MX,2013/2014,2014-03-29,Veracruz,Pachuca,3,1,H,3,1,H,3,0
